make,mileage,price,body_type,drivetrain,transmission,fuel_type,passengers,is_private,car_age
TOYOTA,45626.0,10.37311611145178,SUV,AWD,Automatic,Gas,5.0,0,6
HYUNDAI,165914.0,8.921991410536698,HATCHBACK,FWD,Automatic,Gas,5.0,0,8
ACURA,102604.0,9.789814808047552,SEDAN,AWD,Automatic,Premium Unleaded,5.0,0,7
FORD,248000.0,8.779557455883728,SEDAN,AWD,Automatic,Gas,5.0,1,11
TOYOTA,90825.0,10.15766454643051,SEDAN,FWD,CVT,Gas Hybrid,5.0,0,3
NISSAN,156439.0,8.987196820661973,SUV,AWD,Automatic,Gas,5.0,0,8
HONDA,13348.0,9.61547209118311,SEDAN,FWD,CVT,Gas,5.0,0,5
SUBARU,50895.0,10.545209851103886,SEDAN,AWD,Manual,Gas,5.0,0,4
DODGE,205000.0,9.0825070004663,MINIVAN,FWD,Automatic,Gas,7.0,0,7
FORD,78430.0,10.404232536959167,CONVERTIBLE,RWD,Automatic,Gas,4.0,0,5
HONDA,69000.0,9.735068900911164,SEDAN,FWD,Automatic,Gas,5.0,0,3
CADILLAC,75367.0,11.049460412564075,SUV,AWD,Automatic,Gas,7.0,0,6
CADILLAC,19768.0,10.5184028848265,SUV,AWD,Automatic,Gas,5.0,0,4
MITSUBISHI,17704.0,10.16273156947506,SUV,AWD,CVT,Gas,7.0,0,2
MAZDA,103915.0,9.979985523508851,SUV,AWD,Automatic,Gas,5.0,0,4
CHEVROLET,56197.0,11.438201918774292,CONVERTIBLE,RWD,Automatic,Gas,4.0,0,6
TOYOTA,68892.0,10.628109175055815,CREW CAB,AWD,Automatic,Gas,5.0,0,4
NISSAN,200.0,10.382760587789011,SUV,FWD,CVT,Gas,5.0,0,1
JEEP,42457.0,10.778935456339678,SUV,AWD,Automatic,Gas,5.0,0,4
FORD,70700.0,11.05081063714473,TRUCK,AWD,Automatic,Gas,5.0,0,3
MITSUBISHI,116000.0,9.157993891603974,SEDAN,FWD,CVT,Gas,5.0,0,5
TOYOTA,55186.0,9.64212278840172,HATCHBACK,FWD,CVT,Gas,5.0,0,5
TOYOTA,48488.0,9.903437551286084,SUV,FWD,Automatic,Gas,5.0,0,5
FORD,74925.0,9.615672137861337,SUV,AWD,Automatic,Gas,5.0,0,4
LEXUS,150000.0,9.60911649193355,SUV,AWD,Automatic,Gas,5.0,1,11
MAZDA,157830.0,9.546669741249485,SEDAN,FWD,Automatic,Gas,5.0,0,4
HYUNDAI,55312.0,9.680031452383618,SEDAN,FWD,Automatic,Gas,5.0,0,2
JAGUAR,70000.0,9.769956159911606,SEDAN,AWD,Automatic,Gas,5.0,1,9
CHEVROLET,58038.0,9.674074388208323,SEDAN,FWD,Automatic,Gas,5.0,0,5
FORD,146713.0,9.506734385029985,TRUCK,RWD,Automatic,Gas,5.0,0,12
DODGE,128806.0,10.043032079974024,TRUCK,RWD,Automatic,Gas,6.0,0,12
VOLKSWAGEN,250000.0,8.006367567650246,SUV,AWD,Automatic,Gas,5.0,1,13
AUDI,38877.0,10.839541695251231,SEDAN,AWD,Automatic,Gas,5.0,0,6
INFINITI,93000.0,10.301290044308947,SUV,AWD,Automatic,Gas,5.0,1,9
CHEVROLET,57000.0,9.305559638557115,HATCHBACK,FWD,Automatic,Gas,5.0,0,6
NISSAN,48500.0,10.07949756671628,SUV,AWD,CVT,Gas,5.0,0,3
RAM,93405.0,10.640651618512848,TRUCK,AWD,Automatic,Gas,5.0,0,4
MERCEDES-BENZ,37772.0,10.433821642690162,SEDAN,FWD,Automatic,Gas,5.0,0,4
CHEVROLET,71737.0,9.614804979750764,HATCHBACK,FWD,Automatic,Gas,5.0,0,5
CHEVROLET,125440.0,8.160518247477505,COUPE,FWD,Automatic,Gas,4.0,1,15
TOYOTA,213000.0,8.92252495730139,MINIVAN,FWD,Automatic,Gas,7.0,0,14
HONDA,24501.0,10.593630224075774,SUV,AWD,Automatic,Gas,5.0,0,3
CHEVROLET,132684.0,9.011889433252344,REGULAR CAB,RWD,Automatic,Gas,5.0,0,12
TOYOTA,80883.0,9.3492323708428,SEDAN,FWD,Automatic,Gas,5.0,0,7
HYUNDAI,51165.0,10.22893495265826,SUV,AWD,Automatic,Gas,5.0,0,4
CHEVROLET,67256.0,9.3915780082071,HATCHBACK,FWD,Automatic,Gas,5.0,0,7
NISSAN,133514.0,9.998797732340453,SUV,AWD,CVT,Gas,5.0,0,6
AUDI,32100.0,10.419300717813158,SUV,AWD,Automatic,Gas,5.0,0,4
TOYOTA,32602.0,9.947504437952905,SUV,FWD,Automatic,Gas,5.0,0,5
AUDI,71544.0,10.146394514691288,SEDAN,AWD,Automatic,Gas,5.0,0,5
GMC,61021.0,9.740262491433162,SUV,FWD,Automatic,Gas,5.0,0,6
SUBARU,99813.0,9.47231994707559,WAGON,AWD,Manual,Gas,5.0,0,9
CHEVROLET,41195.0,9.785941988681085,HATCHBACK,FWD,Automatic,Gas,5.0,0,3
HYUNDAI,42794.0,9.897871813750491,SUV,FWD,Automatic,Gas,5.0,0,3
KIA,8845.0,9.877554170509624,HATCHBACK,FWD,CVT,Gas,5.0,0,2
NISSAN,141173.0,9.680031452383618,SUV,AWD,Automatic,Gas,5.0,1,7
JEEP,73054.0,10.367158673708657,SUV,AWD,Automatic,Gas,5.0,0,4
HONDA,21843.0,10.271181562957294,COUPE,FWD,Manual,Gas,4.0,0,4
TOYOTA,53708.0,9.90323752128092,SEDAN,FWD,CVT,Gas,5.0,0,2
HONDA,113059.0,9.846917201047734,COMPACT,FWD,CVT,Gas,5.0,0,4
BUICK,79037.0,10.03889218954233,SUV,AWD,Automatic,Gas,5.0,0,5
TOYOTA,234000.0,8.160518247477505,SEDAN,FWD,Manual,Gas,5.0,1,14
TOYOTA,25768.0,10.945476578263149,SUV,AWD,Automatic,Gas,7.0,0,3
VOLKSWAGEN,236289.0,9.047821442478408,SEDAN,FWD,Automatic,Gas,5.0,1,9
HYUNDAI,71000.0,9.49514330367712,SEDAN,FWD,Automatic,Gas,5.0,1,7
BMW,103500.0,9.798127036878302,SEDAN,AWD,Automatic,Gas,5.0,1,8
LAND ROVER,117702.0,10.146433731146518,SUV,AWD,Automatic,Gas,5.0,0,6
PORSCHE,151000.0,10.914997550991217,SEDAN,RWD,Automatic,Gas,5.0,0,9
MERCEDES-BENZ,27879.0,11.350347710212873,COUPE,RWD,Automatic,Gas,4.0,0,7
AUDI,54891.0,10.239781201782993,SUV,AWD,Automatic,Gas,5.0,0,5
GMC,29036.0,10.558413520275876,CREW CAB,AWD,Automatic,Gas,5.0,0,4
PORSCHE,40100.0,10.894663097602,SUV,AWD,Automatic,Gas,5.0,0,4
BMW,44000.0,10.184900011974314,SUV,AWD,Automatic,Gas,5.0,1,4
RAM,121199.0,10.596509725282925,TRUCK CREW CAB,AWD,Automatic,Diesel,5.0,0,4
FORD,61093.0,10.403899137953246,SUV,AWD,Automatic,Gas,6.0,0,3
HONDA,23942.0,10.195335933857326,SUV,AWD,Automatic,Gas,5.0,0,3
TOYOTA,94483.0,9.58107599956325,SEDAN,FWD,Automatic,Gas,5.0,0,7
SUBARU,0.0,9.654962088618868,HATCHBACK,AWD,Manual,Gas,5.0,0,5
TOYOTA,31294.0,10.606287990124212,SUV,AWD,Automatic,Gas,8.0,0,3
TOYOTA,77482.0,9.58107599956325,SEDAN,FWD,Automatic,Gas,5.0,0,5
CHEVROLET,57930.0,9.79784922051313,SUV,FWD,Automatic,Gas,5.0,0,4
HONDA,54000.0,10.07575877347658,SUV,AWD,Automatic,Gas,5.0,0,6
FORD,80000.0,9.51406802284643,SEDAN,FWD,Automatic,Gas,5.0,0,5
RAM,11.0,10.851955016105505,TRUCK,AWD,Automatic,Gas,6.0,0,1
FORD,17808.0,10.49124643927466,SUV,AWD,Automatic,Gas Hybrid,5.0,0,2
JEEP,13003.0,10.896517078629172,SUV,AWD,Automatic,Gas,4.0,0,3
HONDA,121838.0,9.539644119118783,MINIVAN,FWD,Automatic,Gas,8.0,0,11
AUDI,190084.0,9.79807147977948,SEDAN,AWD,Automatic,Gas,5.0,0,12
FORD,248000.0,10.51867319162636,TRUCK,AWD,Automatic,Gas,5.0,1,7
HONDA,117603.0,9.51044496442652,SEDAN,FWD,CVT,Gas,5.0,0,7
AUDI,53064.0,10.394946853811152,SEDAN,AWD,Automatic,Gas,5.0,0,5
FORD,183495.0,9.104868739033948,SUV,FWD,Automatic,Gas,5.0,0,7
VOLVO,980.0,10.942031314738118,SUV,AWD,Automatic,Gas,5.0,0,1
HONDA,59112.0,10.165774890967963,SEDAN,FWD,Automatic,Gas,5.0,0,4
MERCEDES-BENZ,135000.0,9.99419625266159,SUV,AWD,Automatic,Diesel,5.0,0,7
HYUNDAI,46479.0,9.90323752128092,SUV,FWD,Automatic,Gas,5.0,0,4
FORD,18879.0,10.2574839122691,CONVERTIBLE,RWD,Automatic,Premium Unleaded,4.0,0,4
CHEVROLET,31000.0,10.714417768752456,TRUCK,RWD,Automatic,Gas,5.0,1,17
JEEP,542.0,10.560955740639056,SUV,AWD,Automatic,Regular Unleaded,5.0,0,1
VOLKSWAGEN,111866.0,9.392578591964387,SEDAN,FWD,Manual,Gas,5.0,0,5
KIA,104838.0,8.921991410536698,HATCHBACK,FWD,Automatic,Gas,5.0,0,8
JEEP,235000.0,9.371608519572304,TRUCK,AWD,Automatic,Gas,5.0,1,11
NISSAN,36921.0,9.851931065621724,SEDAN,AWD,CVT,Gas,5.0,0,3
CADILLAC,61304.0,9.975808214115752,SUV,FWD,Automatic,Gas,5.0,1,7
ACURA,6476.0,10.431170293368542,SEDAN,FWD,Automatic,Premium Unleaded,5.0,0,2
HONDA,114521.0,9.506362568702963,SEDAN,FWD,CVT,Gas,5.0,0,7
HONDA,120345.0,9.64859530290734,SUV,FWD,Automatic,Gas,5.0,1,6
NISSAN,27977.0,10.27487868031054,SUV,AWD,Automatic,Gas,5.0,0,5
HYUNDAI,74035.0,9.388486557359656,SEDAN,FWD,Automatic,Gas Hybrid,5.0,0,10
RAM,37334.0,10.518538047359652,TRUCK CREW CAB,AWD,Automatic,Gas,5.0,0,3
GMC,137586.0,10.58392936059852,TRUCK CREW CAB,FWD,Automatic,Gas,5.0,0,7
MAZDA,235001.0,8.00469951054955,MINIVAN,FWD,Automatic,Gas,4.0,0,14
ROLLS-ROYCE,72539.0,10.1226230824528,SEDAN,RWD,Automatic,Gas,5.0,1,45
VOLKSWAGEN,161150.0,9.092457331319466,WAGON,FWD,Manual,Gas,5.0,0,9
KIA,27.0,9.852088989450127,SEDAN,FWD,Automatic,Regular Unleaded,5.0,0,3
RAM,64000.0,10.20322170601205,REGULAR CAB,RWD,Automatic,Gas,3.0,0,7
AUDI,133442.0,9.79784922051313,SUV,AWD,Automatic,Gas,5.0,0,7
ACURA,14888.0,10.79947353106992,SUV,AWD,Automatic,Gas,5.0,0,2
TOYOTA,57494.0,9.61440449916872,SEDAN,FWD,CVT,Gas,5.0,0,6
HONDA,36567.0,10.691944912900398,SUV,AWD,Automatic,Gas,5.0,0,2
NISSAN,48129.0,9.546098067659528,SEDAN,FWD,Automatic,Gas,5.0,0,3
KIA,92535.0,9.648272670221848,SUV,AWD,Automatic,Gas,5.0,0,6
HONDA,80458.0,9.568014816248,HATCHBACK,FWD,Automatic,Gas,5.0,0,5
LEXUS,246000.0,9.190035618635818,SEDAN,AWD,Automatic,Gas,5.0,1,14
HONDA,50687.0,9.769670404801788,SUV,FWD,CVT,Gas,5.0,0,5
HONDA,62738.0,9.979985523508851,HATCHBACK,FWD,Automatic,Gas,5.0,0,5
HONDA,58046.0,9.740850969058572,SEDAN,FWD,CVT,Gas,5.0,0,3
HYUNDAI,21500.0,8.699514748210191,SEDAN,FWD,Automatic,Gas,5.0,1,10
VOLKSWAGEN,92000.0,9.047821442478408,SEDAN,FWD,Automatic,Gas,5.0,1,8
GMC,77356.0,10.239781201782993,SUV,AWD,Automatic,Gas,5.0,0,5
MAZDA,251800.0,8.294049640102028,HATCHBACK,FWD,Manual,Gas,5.0,1,14
DODGE,154330.0,8.763271714012943,SEDAN,RWD,Automatic,Gas,5.0,0,16
HONDA,149838.0,9.07680897935166,COUPE,FWD,Automatic,Gas,4.0,0,10
CHEVROLET,184000.0,7.600902459542082,COUPE,FWD,Automatic,Gas,4.0,1,17
MERCEDES-BENZ,76541.0,10.858229470784536,SUV,AWD,Automatic,Gas,5.0,0,4
KIA,99000.0,9.210340371976184,WAGON,FWD,Automatic,Gas,5.0,1,7
RAM,17600.0,10.819778284410283,TRUCK,AWD,Automatic,Gas,5.0,1,3
PORSCHE,134000.0,10.081633737919605,SEDAN,AWD,Automatic,Gas,5.0,0,11
ACURA,225000.0,9.20029003612268,SEDAN,FWD,Automatic,Gas,5.0,0,12
SUBARU,127000.0,8.92252495730139,WAGON,AWD,Automatic,Gas,5.0,0,17
HONDA,73005.0,10.239924074233857,SEDAN,FWD,CVT,Gas,5.0,0,3
AUDI,13079.0,11.349217593667056,SEDAN,AWD,Automatic,Gas,5.0,0,3
MAZDA,72000.0,9.3492323708428,SEDAN,FWD,Automatic,Gas,5.0,0,6
HYUNDAI,32059.0,9.104424146384634,COUPE,FWD,Automatic,Gas,5.0,0,8
MAZDA,126700.0,9.259130536145614,SEDAN,FWD,Automatic,Gas,5.0,1,8
HYUNDAI,178901.0,8.852950887099581,SEDAN,FWD,Automatic,Gas,5.0,0,10
HYUNDAI,25500.0,10.46310334047155,SEDAN,RWD,Automatic,Gas,5.0,1,2
JEEP,86352.0,9.73979145986534,SUV,AWD,Automatic,Gas,5.0,0,5
LEXUS,23246.0,10.433821642690162,SEDAN,AWD,Automatic,Premium Unleaded,5.0,0,5
PORSCHE,99300.0,9.159047077588632,COUPE,RWD,Manual,Gas,4.0,1,39
NISSAN,113119.0,9.674074388208323,SUV,AWD,CVT,Gas,5.0,0,6
RAM,11705.0,10.571111775864988,TRUCK,AWD,Automatic,Gas,6.0,0,3
HONDA,88721.0,9.615672137861337,HATCHBACK,FWD,CVT,Regular Unleaded,5.0,0,6
HONDA,150000.0,9.047703788498628,SEDAN,FWD,Automatic,Gas,5.0,1,11
ACURA,103000.0,10.062625773874425,SUV,AWD,Automatic,Gas,5.0,0,6
HONDA,25948.0,9.814601692527686,SEDAN,FWD,Automatic,Gas,5.0,0,3
VOLVO,91752.0,10.48815825675999,SUV,AWD,Automatic,Gas,5.0,0,4
TOYOTA,32701.0,10.295191745394256,SUV,AWD,Automatic,Gas,5.0,0,2
ACURA,94585.0,10.101846487027707,SUV,AWD,Automatic,Premium Unleaded,5.0,0,5
FORD,152492.0,10.12615098861346,SUV,AWD,Automatic,Gas,5.0,0,5
VOLKSWAGEN,27833.0,10.2574839122691,SUV,AWD,Automatic,Gas,7.0,0,3
PONTIAC,198000.0,8.60337088765729,WAGON,FWD,Manual,Gas,5.0,0,12
JAGUAR,137000.0,10.23995978915734,SEDAN,AWD,Automatic,Diesel,5.0,1,5
DODGE,145000.0,8.517193191416238,COUPE,FWD,Automatic,Gas,4.0,1,12
KIA,30141.0,10.201738576337144,SUV,FWD,Automatic,Gas Hybrid,5.0,0,3
HONDA,154000.0,8.922658299524402,SEDAN,FWD,Automatic,Gas,5.0,1,9
NISSAN,107787.0,8.85352256068954,SEDAN,FWD,Automatic,Gas,5.0,0,9
MINI,93695.0,9.158520623246384,SEDAN,FWD,Manual,Gas,5.0,0,10
TOYOTA,73232.0,9.98506753952855,SUV,FWD,CVT,Gas,5.0,0,3
HONDA,105580.0,10.106428396532818,SEDAN,FWD,CVT,Gas,5.0,0,4
FORD,103591.0,9.998252128980551,SUV,FWD,Automatic,Premium Unleaded,5.0,0,5
DODGE,223786.0,8.292798858200374,MINIVAN,FWD,Automatic,Gas,7.0,0,12
AUDI,27500.0,10.585548507358508,SUV,AWD,Automatic,Gas,5.0,0,4
SUBARU,67145.0,9.79757132694458,SUV,AWD,Automatic,Gas,5.0,0,5
CHEVROLET,185361.0,8.83927669058535,SUV,AWD,Automatic,Gas,5.0,0,11
FORD,63723.0,10.308785980087194,COUPE,RWD,Automatic,Regular Unleaded,4.0,0,4
DODGE,139199.0,8.98619632032839,SUV,FWD,Automatic,Gas,5.0,0,9
VOLKSWAGEN,51342.0,10.257624277921856,HATCHBACK,FWD,Manual,Gas,5.0,0,4
TOYOTA,63448.0,10.448366716426971,SUV,AWD,Automatic,Gas,8.0,0,5
TOYOTA,64691.0,9.711176264112805,SEDAN,FWD,Automatic,Gas,5.0,0,3
KIA,37675.0,9.878118461185586,SEDAN,FWD,Automatic,Gas,5.0,0,2
HYUNDAI,60500.0,9.64859530290734,SEDAN,FWD,Automatic,Gas,5.0,1,6
RAM,151000.0,9.661352295040318,TRUCK QUAD CAB,AWD,Automatic,Gas,5.0,0,13
CHEVROLET,1403.0,11.427367576608582,SEDAN,RWD,Automatic,Gas,2.0,0,5
MAZDA,106454.0,9.61547209118311,SUV,AWD,Automatic,Gas,5.0,0,6
NISSAN,87900.0,10.081131519778973,SUV,AWD,CVT,Gas,5.0,0,6
MERCEDES-BENZ,119405.0,9.471935109664646,SUV,AWD,Automatic,Gas,5.0,0,11
CHEVROLET,73385.0,9.210340371976184,TRUCK,AWD,Automatic,Gas,5.0,1,20
ACURA,154000.0,8.507142855562735,SEDAN,FWD,Manual,Gas,5.0,1,13
HONDA,106500.0,9.104979856318357,SEDAN,FWD,Automatic,Gas,5.0,1,9
CHEVROLET,12036.0,9.798015919593894,HATCHBACK,FWD,Automatic,Gas,5.0,0,4
CHEVROLET,6907.0,10.491135318903403,SUV,AWD,Automatic,Gas,5.0,0,2
TOYOTA,49510.0,10.027075926780746,SUV,FWD,Automatic,Gas,5.0,0,4
AUDI,33988.0,10.488353289010584,SUV,AWD,Automatic,Gas,5.0,0,4
TESLA,32000.0,11.197529553950933,SEDAN,AWD,Automatic,Electric,5.0,0,3
INFINITI,125000.0,9.95227771670556,SEDAN,RWD,Automatic,Gas Hybrid,5.0,1,9
SCION,100010.0,9.464750005164392,HATCHBACK,FWD,CVT,Gas,5.0,0,6
PORSCHE,31589.0,11.49157924695063,SUV,AWD,Automatic,Gas,5.0,0,3
BMW,264000.0,8.85366542803745,SEDAN,RWD,Automatic,Gas,5.0,1,17
AUDI,14970.0,10.96645539225477,SEDAN,AWD,Automatic,Gas Hybrid,5.0,0,3
MITSUBISHI,47323.0,10.203555107263542,SUV,AWD,Automatic,Gas,5.0,0,4
CHEVROLET,31299.0,10.985191022801324,SUV,AWD,Automatic,Gas,8.0,0,3
MAZDA,133000.0,8.517193191416238,SEDAN,FWD,Automatic,Gas,5.0,1,12
LAND ROVER,167000.0,10.689396213177384,SUV,AWD,Automatic,Gas,5.0,0,9
CHEVROLET,57101.0,9.349928386183237,SUV,FWD,Automatic,Gas,5.0,0,8
NISSAN,95147.0,9.539644119118783,SUV,AWD,Automatic,Gas,5.0,1,8
FORD,125587.0,9.305195902988862,SUV,AWD,Automatic,Gas,5.0,0,15
SUBARU,84519.0,10.491218660339424,SUV,AWD,Automatic,Gas,5.0,0,3
SUBARU,127000.0,8.92252495730139,WAGON,AWD,Automatic,Gas,5.0,0,17
MERCEDES-BENZ,83750.0,11.064886829303004,SEDAN,AWD,Automatic,Gas,5.0,0,6
ACURA,10148.0,10.69183127007966,SUV,AWD,Automatic,Gas,7.0,0,3
FORD,42395.0,10.596509725282925,SUV,AWD,Automatic,Gas,5.0,0,4
TOYOTA,10248.0,9.680218993408769,SEDAN,FWD,CVT,Gas,5.0,0,6
CHEVROLET,138000.0,8.281470857895167,COUPE,FWD,Automatic,Gas,4.0,0,13
BMW,83699.0,9.851931065621724,SEDAN,AWD,Automatic,Gas,5.0,0,5
ACURA,45881.0,10.239852640559992,SEDAN,AWD,Automatic,Gas,5.0,0,4
SUBARU,125000.0,9.612466578818832,SEDAN,AWD,Manual,Gas,5.0,1,10
TOYOTA,16268.0,9.90098442231801,SEDAN,FWD,Automatic,Gas,5.0,1,2
SUBARU,17689.0,10.146433731146518,SUV,AWD,Manual,Gas,5.0,1,3
HYUNDAI,57153.0,9.878067175189218,SUV,AWD,Automatic,Gas,5.0,0,5
HONDA,76453.0,9.680031452383618,SEDAN,FWD,CVT,Gas,5.0,0,5
RAM,14.0,11.251885323464869,TRUCK CREW CAB,AWD,Automatic,Premium Unleaded,5.0,0,1
HYUNDAI,21233.0,10.571316925111784,SUV,AWD,Automatic,Gas,8.0,0,2
TESLA,40000.0,11.39075783099602,SEDAN,AWD,Automatic,Electric,5.0,1,4
BMW,247515.0,7.824046010856292,SEDAN,RWD,Automatic,Gas,5.0,0,16
INFINITI,92300.0,10.203518068168773,SEDAN,AWD,Automatic,Gas,5.0,0,6
VOLKSWAGEN,28387.0,9.85214162518454,SEDAN,FWD,Automatic,Gas,5.0,0,6
CHEVROLET,100527.0,9.60911649193355,SUV,FWD,Automatic,Gas,5.0,0,5
TOYOTA,29867.0,9.898475010712584,COMPACT,FWD,CVT,Gas,5.0,0,2
HONDA,49539.0,9.692766521220475,SEDAN,FWD,CVT,Gas,5.0,0,4
NISSAN,47687.0,10.477231635848293,CREW CAB,AWD,Automatic,Gas,5.0,0,4
NISSAN,114057.0,9.61547209118311,SUV,FWD,Automatic,Gas,5.0,0,5
HONDA,8713.0,10.913268627497622,SUV,AWD,Automatic,Gas,7.0,0,1
HONDA,136067.0,9.79757132694458,SUV,AWD,CVT,Gas,5.0,0,6
MINI,14386.0,10.403565627755354,SEDAN,AWD,Automatic,Gas,5.0,0,2
JEEP,56403.0,10.491135318903403,SUV,AWD,Automatic,Gas,5.0,0,4
TOYOTA,29374.0,9.740615619563489,SEDAN,FWD,CVT,Gas,5.0,0,4
MITSUBISHI,171000.0,8.242756345714477,SEDAN,FWD,Automatic,Gas,5.0,1,15
BMW,151000.0,8.732304571033183,SEDAN,RWD,Automatic,Gas,5.0,0,16
TOYOTA,8648.0,9.998752276761907,SEDAN,FWD,CVT,Gas,5.0,0,2
HONDA,65000.0,9.615805480084347,COUPE,FWD,Manual,Gas,4.0,1,7
TOYOTA,92443.0,10.338123037944072,MINIVAN,FWD,Automatic,Gas,8.0,0,5
SUBARU,114319.0,8.986571625268054,WAGON,AWD,Automatic,Gas,5.0,0,11
MAZDA,101258.0,9.581903928408666,SEDAN,FWD,Automatic,Gas,5.0,0,4
TOYOTA,103155.0,8.94832604627298,MINIVAN,FWD,Automatic,Gas,7.0,0,14
TOYOTA,148158.0,10.23099111917458,SUV,AWD,Automatic,Gas,5.0,0,6
MASERATI,37013.0,11.606415808057568,CONVERTIBLE,RWD,Automatic,Gas,4.0,0,6
FORD,93000.0,10.596634733096073,TRUCK,AWD,Automatic,Gas,5.0,1,5
RAM,76864.0,10.419151452942367,TRUCK,AWD,Automatic,Gas,5.0,0,5
AUDI,134849.0,9.740085880594684,SUV,AWD,Automatic,Gas,5.0,0,9
HONDA,73069.0,9.928082599391509,SUV,AWD,Automatic,Gas,5.0,0,5
TOYOTA,59459.0,10.275016625615446,SUV,AWD,CVT,Gas,5.0,0,4
FORD,51836.0,10.085725772524334,SUV,AWD,Automatic,Gas,5.0,0,4
NISSAN,98184.0,9.21024036697585,HATCHBACK,FWD,Automatic,Gas,5.0,0,6
NISSAN,61000.0,9.159047077588632,SUV,FWD,Manual,Gas,5.0,1,9
HONDA,96900.0,10.042858113983936,SUV,AWD,Automatic,Gas,5.0,0,6
CHEVROLET,158913.0,10.403899137953246,CREW CAB,AWD,Automatic,Gas,5.0,0,5
HONDA,24256.0,10.443133842110312,SUV,AWD,CVT,Gas,5.0,0,3
TOYOTA,159655.0,8.66544076787644,SEDAN,FWD,Automatic,Gas,5.0,0,14
FORD,57778.0,10.13582867620438,SUV,AWD,Automatic,Gas,5.0,0,4
HYUNDAI,116260.0,9.20923976653215,SEDAN,FWD,Automatic,Gas,5.0,0,8
HONDA,115525.0,9.210140351973516,SEDAN,FWD,Manual,Regular Unleaded,5.0,0,8
KIA,79800.0,8.83927669058535,HATCHBACK,FWD,Automatic,Gas,5.0,1,9
LINCOLN,262000.0,9.047821442478408,SUV,AWD,Automatic,Gas,5.0,1,9
NISSAN,49243.0,10.668722809490328,CREW CAB,AWD,Automatic,Gas,5.0,0,4
FORD,31250.0,10.319529857682062,SUV,AWD,Automatic,Premium Unleaded,5.0,0,3
MINI,40713.0,9.647949933410914,HATCHBACK,FWD,Manual,Gas,5.0,0,6
JEEP,242173.0,8.764053269347762,SUV,AWD,Automatic,Gas,5.0,0,9
HONDA,17256.0,10.40420223255139,SUV,AWD,Automatic,Gas,5.0,0,3
FORD,113000.0,10.46310334047155,HATCHBACK,AWD,Manual,Gas,5.0,1,5
HYUNDAI,43414.0,9.429475901892854,SEDAN,FWD,Automatic,Gas,5.0,1,6
BMW,286.0,11.382816779623209,COUPE,RWD,Automatic,Gas,4.0,0,2
HYUNDAI,161000.0,8.281470857895167,SEDAN,FWD,Automatic,Gas,5.0,1,14
MAZDA,162385.0,8.824236617346639,HATCHBACK,FWD,Manual,Gas,5.0,0,10
HONDA,218550.0,7.919356190660617,HATCHBACK,FWD,Automatic,Gas,5.0,1,14
HONDA,83524.0,9.679718805828,SUV,FWD,CVT,Gas,5.0,0,6
KIA,19862.0,9.808627271512169,WAGON,FWD,Automatic,Gas,5.0,0,2
CHEVROLET,70000.0,10.43058014876599,COUPE,RWD,Automatic,Gas,4.0,0,54
LEXUS,31566.0,10.668722809490328,SUV,AWD,Automatic,Gas,5.0,0,4
TOYOTA,74265.0,10.51596683002862,SUV,AWD,Automatic,Gas,5.0,0,4
TOYOTA,44022.0,10.275016625615446,HATCHBACK,FWD,CVT,Gas Hybrid,5.0,0,4
TOYOTA,100555.0,9.855294709934643,SUV,AWD,Automatic,Gas,5.0,0,7
BMW,54192.0,10.815770263012745,SUV,AWD,Automatic,Premium Unleaded,5.0,0,4
TOYOTA,6886.0,11.065074640365626,COUPE,RWD,Automatic,Gas,4.0,0,2
CHEVROLET,46500.0,10.709963418403076,SUV,AWD,Automatic,Gas,7.0,0,3
JEEP,87335.0,10.73613577187363,SUV,AWD,Automatic,Gas,5.0,0,3
PORSCHE,10000.0,11.579639742432432,SUV,AWD,Automatic,Gas,5.0,0,2
TOYOTA,98610.0,10.736287973911258,CREW CAB,AWD,Automatic,Gas,5.0,0,5
JEEP,27671.0,10.896720806856424,SUV,AWD,Automatic,Premium Unleaded,5.0,0,2
DODGE,29109.0,9.928082599391509,MINIVAN,FWD,Automatic,Gas,7.0,0,3
INFINITI,100000.0,9.79807147977948,SUV,AWD,Automatic,Gas,5.0,1,8
MAZDA,73433.0,9.51044496442652,SEDAN,FWD,Automatic,Gas,5.0,1,7
HYUNDAI,42118.0,9.545955098183269,SEDAN,FWD,Automatic,Gas,5.0,0,7
PORSCHE,54000.0,10.757902880692196,SUV,AWD,Automatic,Gas,5.0,1,7
HYUNDAI,110684.0,9.299266581170585,SUV,AWD,Automatic,Gas,5.0,0,11
TOYOTA,47423.0,10.607821922486638,SUV,AWD,Automatic,Gas,7.0,0,4
SUBARU,23779.0,10.28823961904675,WAGON,AWD,CVT,Gas,5.0,0,3
NISSAN,25508.0,10.404232536959167,WAGON,AWD,CVT,Gas,5.0,0,2
HYUNDAI,181000.0,8.699514748210191,SEDAN,FWD,Automatic,Gas,5.0,1,11
HONDA,183250.0,9.539644119118783,MINIVAN,FWD,Automatic,Gas,8.0,0,9
HONDA,29746.0,10.448714603019452,SUV,AWD,CVT,Gas,5.0,0,2
FORD,135200.0,9.2098402469345,SUV,FWD,Automatic,Gas,5.0,0,9
TOYOTA,39051.0,10.116984726798531,SUV,AWD,Automatic,Gas,5.0,0,4
FORD,4875.0,11.289719411702812,COUPE,RWD,Manual,Gas,4.0,0,5
PORSCHE,28380.0,11.19684391799675,SUV,AWD,Automatic,Gas,5.0,0,4
